vve;woningen;postcode;huisnummer;wijk;stadsdeel;lat;lon;aantal_postcodes
Vereniging van Eigenaars Laan van Leidschenveen 27 t/m 95 (oneven nummers), 101 t/m 185 (oneven nummers) en 189 t/m  215 (oneven nummers) te 's-Gravenhage;91;2493CV;101;Leidschenveen;Leidschenveen-Ypenburg;52.06459694514582;4.399384198101012;2
Vereniging Van Eigenaars Hobbemastraat, Van Der Neerstraat En Brueghelstraat Te S Gravenhage;91;2525CT;52A;Schildersbuurt;Centrum;52.06893176922011;4.300218880168988;3
Vereniging van Eigenaars Dedemsvaartweg Blok A en Blok B te 's-Gravenhage;90;2545AE;274;Morgenstond;Escamp;52.04886666681381;4.266306694198354;1
Vereniging Van Eigenaars Roemer Visscherstraat 381-465/De Lannoystraat 2-42/Melis Stokelaan 750-832 'S-Gravenhage;90;2533VP;423;Moerwijk;Escamp;52.04895802002795;4.286424214705341;5
Vereniging van Eigenaren Drentse Hoek Blok 1 aan de norgstraat te 'S-Gravenhage;90;2545AN;404;Morgenstond;Escamp;52.04709274179864;4.268842717117288;5
Vereniging van Eigenaars Kurhausappartementen Zuidzijde te Scheveningen, gelegen aan de Gevers Deynootweg en het Gevers Deynootplein te 's-Gravenhage;89;2586CT;195;Scheveningen;Scheveningen;52.112454483658404;4.281087785363441;5
vereniging van eigenaars erasmustoren aan de erasmusweg en de vrederustlaan te s gravenhage;89;2543TC;317;Bouwlust/Vrederust;Escamp;52.036284377977445;4.27132589459092;1
Vve Hoefkade 461t/M487b(Oneven) Van Mierisstr.201t/M223(Oneven) Vaillantln.360t/M412(Even) 416a,420 Van Ostadestr.334t/M352v(Even) S Gravenhage;89;2526GM;338F;Schildersbuurt;Centrum;52.066098808075644;4.305887562930027;6
Vereniging Van Eigenaars Woning/Bedrijfscomplex Neherkade/Laakweg Te 'S-Gravenhage;88;2521PZ;1080;Laakkwartier en Spoorwijk;Laak;52.06688647669637;4.328116902119346;3
Vereniging van Eigenaars Theresiastraat 237 tot en met 325, Merkusstraat 48 tot en met 130 en Cornelis Houtmanstraat 123 tot en met 135 's-Gravenhage;87;2593TN;60;Bezuidenhout;Haagse Hout;52.087620504061306;4.341366714697567;7
Vereniging Van Eigenaars Medemblikstraat 54 T/M 250 (Even) Te 'S-Gravenhage;87;2547HA;72;Leyenburg;Escamp;52.0645756134415;4.268206109253925;5
Vereniging van Eigenaars gebouw De havenmeester aan de Dr. lelykade te 's-Gravenhage;86;2583CM;34C;Scheveningen;Scheveningen;52.09899621633903;4.271792930365548;1
Vereniging Van Eigenaars Volendamlaan 714 Tot En Met 874 (Even Nummers) Te 'S-Gravenhage;86;2547CL;714;Leyenburg;Escamp;52.06230801587963;4.268570404304727;4
Vereniging van Eigenaars Achter Raamstraat 24-54, Gedempte Burgwal 3-39D en Wagenstraat 41-63 te s Gravenhage;86;2512BS;5;Centrum;Centrum;52.07565215742991;4.31243841989149;3
VERENIGING VAN EIGENAARS APPARTEMENTENCOMPLEX PHAROS AAN DE LOEVESTEINLAAN TE S GRAVENHAGE;86;2533BB;473;Morgenstond;Escamp;52.04916884087146;4.282650936704528;2
Vereniging van Eigenaars Laan van Wateringse Veld te 's-gravenhage;86;2548CG;130;Wateringse Veld;Escamp;52.03377383855804;4.285449482687478;2
Vereniging Van Eigenaars Swaenesteijn Loosduinsekade 720a En 772at/M 724q En Nieuwendamlaan 1;85;2571CZ;720H;Leyenburg;Escamp;52.063195598237144;4.261846489396237;2
Vereniging van Eigenaars Laan van Meerdervoort 55, 55-1 t/m 55-19, 55a, 55a-1 t/m 55a-15, 55b, 55b-1 t/m 55b-15, 55c, 55c-1 t/m 55c-15, 55d, 55d-1 t/m 55d-12, 55e, 55e-1 t/m 55e-3 (allen doorlopend ge;85;2517AG;55;Duinoord;Scheveningen;52.084375379064234;4.292268492411059;1
Vereniging Van Eigenaars Houtzagerssingel, Rubensstraat En Rembrandtstraat Te 'S-Gravenhage;85;2512XJ;101;Schildersbuurt;Centrum;52.071333885578504;4.302836643723067;5
"""Vereniging Van Eigenaars Voorzieningencentrum Van Meursstraat/ Betsy Parkstraat En Woningen Ledeganckplein Te 'S-Gravenhage""";85;2524CP;9C;Laakkwartier en Spoorwijk;Laak;52.05304841092099;4.316544322266418;2
Vereniging Van Eigenaars Flatgebouw Roggekamp 245 T/M 431 (One) Te 'S-Gravenhage;84;2592VW;385;Mariahoeve en Marlot;Haagse Hout;52.090751127447206;4.351278486842755;4
Vereniging Van Eigenaars Gravenhof I Te 'S-Gravenhage;84;2592BL;152;Mariahoeve en Marlot;Haagse Hout;52.09045886950731;4.350341139844258;4
Vereniging Van Eigenaars Flatgebouw Roggekamp 451 T/M 637 ( Oneven ) Te 'S-Gravenhage;84;2592VZ;495;Mariahoeve en Marlot;Haagse Hout;52.09024327408207;4.351800810705995;4
Vereniging van Eigenaars Gebouw Beresteinlaan 269 tot en met 465 (oneven nummers) te 's-Gravenhage;84;2542JJ;299;Bouwlust/Vrederust;Escamp;52.04024291292014;4.255881731240659;4
Vereniging van Eigenaars Zeemeeuw fase II blok 2 te s Gravenhage;84;2583EZ;476A;Duindorp;Scheveningen;52.09398411831478;4.2611444000742145;3
Vereniging van Eigenaars Groenezijde 14 tot en met 18 (even nummers), 2543 CG 's-Gravenhage en Werkzijde 43 tot en met 213 (oneven nummers), 2543 CW 's-Gravenhage;84;2543CX;119;Bouwlust/Vrederust;Escamp;52.0391855615466;4.255548563080046;5
V.V.E. Crescent-Gebouw aan het Burgemeester de Monchyplein 112-198 te 's-Gravenhage;84;2585DG;112;Archipelbuurt;Centrum;52.088610161861624;4.302484563682099;2
Vereniging van Eigenaars Flatgebouw Duinwijkck, van Alkemadelaan 350 te 's-Gravenhage;84;2597AS;350;Benoordenhout;Haagse Hout;52.10004702652202;4.320109831980943;1
Vereniging van Eigenaars Pasteurstraat 205 tot en met 299 en Linnaeusstraat 2, 4 en 6 te s Gravenhage;84;2522RK;247A;Laakkwartier en Spoorwijk;Laak;52.05951575908364;4.3319381517871305;2
Vereniging Van Eigenaars Van De Woningen Frederikstraat 295 En 311 Tot En Met 461 (Oneven Nummers) En 297 Tot En Met 307 (Oneven Nummers) Te 'S-Gravenhage;83;2514LD;327;Willemspark;Centrum;52.087572306104924;4.311302350516163;5
Vereniging van Eigenaars Doornstraat 201 tot en met 383 (oneven) te 's-Gravenhage;83;2584AM;201;Geuzen- en Statenkwartier;Scheveningen;52.100379164177745;4.276173831122496;2
Vereniging Van Eigenaars Marnixstraat Te S Gravenhage;83;2518KK;51;Regentessekwartier;Segbroek;52.077322674229244;4.291296166969938;3
vereniging van eigenaars koningstraat 317 t/m 399 (oneven), wellingtonstraat 4 t/m 74 (even) en westenbergstraat 3 t/m 31 (oneven) te 's-gravenhage;83;2515JL;353;Schildersbuurt;Centrum;52.069734125049145;4.313399280459596;5
"Vereniging Van Eigenaars Volendamlaan 769 T/M 931 En Volendamlaan 725/767 Te 'S-Gravenhage Is Geheten ""Flat Groenhoven""";83;2547CB;769;Leyenburg;Escamp;52.06229929716351;4.263102395645859;4
V.V.E. Van Hogendorpstraat 21-109/Van Der Duynstraat 130-212 Den Haag;82;2515NS;27;Stationsbuurt;Centrum;52.07233945893064;4.318018106695206;5
Vereniging van Eigenaars Groot Houtrust;82;2566HE;1;Vogelwijk;Segbroek;52.08642338084301;4.270545193500068;2
Vereniging van Eigenaars Zeemeeuw te 's-Gravenhage;82;2583EX;386;Duindorp;Scheveningen;52.09264820912307;4.262821345033858;7
Vereniging van Eigenaars Volendamlaan 940 t/m 1102 en Volendamlaan 896 t/m 938 te 's-Gravenhage;82;2547CS;940;Leyenburg;Escamp;52.061822760786214;4.263219788187388;1
Vereniging van Eigenaars Gebouw Apeldoornselaan 151/217 (oneven nummers), Heelsumstraat 161/193 (oneven nummers), Hoenderloostraat 2/26, 40/86 (even nummers) te 's-Gravenhage;81;2573RN;40;Rustenburg en Oostbroek;Escamp;52.06692741859266;4.280999635994906;6
Vereniging Van Eigenaars De Rade 140 Tot En Met 152(Even Nummers) En Berenrade 1 Tot En Met 5-F(Oneven Nummers) Te Den Haag;81;2544JK;100;Bouwlust/Vrederust;Escamp;52.04683663652805;4.259844622221916;4
Vereniging Van Eigenaars Melis Stokelaan 1582 Tot En Met 1670 (Even Nummers), Leggelostraat 3 Tot En Met 55 (Oneven Nummers)En 1e Eeldepad 4 Tot En Met 38 ( Even Nummers) Te Den Haag;80;2541EW;1618;Morgenstond;Escamp;52.04396595450769;4.275935041159213;4
"vereniging van eigenaars ""de binnenhof""aan de oostergosingel, westergosingel en de zevenwoudenlaan te 's-gravenhage";80;2548NW;39;Wateringse Veld;Escamp;52.033594156723304;4.291969773795642;2
Vereniging Van Eigenaars Scheveningseweg 25 T/M 141 En Rusthoekstraat 2 T/M 22 A, Te 'S-Gravenhage;80;2584KC;25;Scheveningen;Scheveningen;52.10037021789572;4.28167890626181;6
Vereniging Van Eigenaars Palace-Appartementen Ii, Gevers Deynootweg 832 Tot En Met 966a (Even Nummers) Te 'S-Gravenhage;80;2586BW;832;Belgisch Park;Scheveningen;52.114171016005876;4.283815023849679;1
Vereniging van Eigenaars 2e Eeldepad 1 tot en met 53 (oneven nummers), Eeldeplantsoen 35 tot en met 105 (oneven nummers) en 3e Eeldepad 2 tot en met 54 (even nummers) te Den Haag;80;2541JH;1;Morgenstond;Escamp;52.0426926350727;4.2755837467833935;4
Vereniging Van Eigenaars Escamplaan 481 Tot En Met 679 En Heiloostraat 649 Tot En Met 723 Te 'S-Gravenhage;80;2547EB;483;Leyenburg;Escamp;52.06109566089126;4.26839167444733;4
Vereniging Van Eigenaars Purmerendstraat 73 T/M 271 Heiloostraat 571 T/M 645 Te 'S-Gravenhage;80;2547JB;75;Leyenburg;Escamp;52.061365223726256;4.267911697804766;4
Vereniging van Eigenaars Treublaan 7 tot en met 169 (oneven nummers) De Savornin Lohmanplein 8 tot en met 27, 30 tot en met 42, 44 en 45 te s-Gravenhage;80;2555HC;41;Waldeck;Loosduinen;52.06629157777838;4.245850198420581;5
Vereniging van Eigenaars Woningen/Bergingen Treublaan 11 tot en met 169 (oneven nummers) te s Gravenhage;80;2555HC;41;Waldeck;Loosduinen;52.06629157777838;4.245850198420581;5
Vereniging Van Eigenaars Sirtemastraat 209 Tot En Met 467 (Oneven Nummers) Te 'S-Gravenhage;79;2513XK;209;Centrum;Centrum;52.07569446216869;4.296958543181039;4
Vereniging Van Eigenaars Laan Van Wateringse Veld Hoek Middenweg En Hoek Reykjavikweg;79;2548CZ;1394;Wateringse Veld;Escamp;52.02104336296003;4.296837805789079;3
Vereniging van ondereigenaars woningen Gebouw De Parnassijn aan de Sint Jacobstraat, de Gedempte Gracht en het Rabbijn Maarsenplein te 's-Gravenhage;79;2512AM;267;Centrum;Centrum;52.07597412227111;4.313919224927021;3
"VVE winkel-/woongebouw ""Hogeveld"" aan de Laan van Wateringseveld te 's-Gravenhage";79;2548CM;590;Wateringse Veld;Escamp;52.03053244486043;4.28772108623261;2
Vereniging Van Eigenaars Laan Van Wateringseveld Te 'S-Gravenhage Blok 5;79;2548CW;1232;Wateringse Veld;Escamp;52.02204605337803;4.295569699626108;3
"Vereniging van Eigenaars Stadhouderslaan & Verhulstplein ""Blok 1"" te 's-Gravenhage";78;2517SK;232C;Duinoord;Scheveningen;52.08553587541773;4.275800334492924;1
Vereniging Van Eigenaren Jan Muschlaan 20 T/M 186, Cees Laseur- Laan 142 T/M 206 Te 'S-Gravenhage;78;2597VB;132;Benoordenhout;Haagse Hout;52.10508861581993;4.3275418464264135;6
De Vereniging van Eigenaars Binck Toren Hoog, Zodiakplein 2 tot en met 90 te ‘s-Gravenhage;78;2516CD;12;Binckhorst;Laak;52.06201305628835;4.341763359479066;1
Vereniging van Eigenaars Kalvermarkt 8, 8A, 8B, 8C, 8D, 8E, 8F, 8G, 8H, 10,10A, 10B, 10C, 10D, 10E, 10F, 10G, 10H, 10J, 10K, 10L, 10M, 10N, 10P, 10Q, 10R, 12, 12A, 12B, 12C, 12D, 12E, 12F, 12G, 12H,12;78;2511CB;8A;Centrum;Centrum;52.077984944098944;4.315437822887735;1
"Vereniging van Eigenaars Theatergebouw aan het Spui"" te 's-Gravenhage";78;2512DJ;76;Centrum;Centrum;52.07600007719977;4.317276965470901;2
vereniging van eigenaars oosterhesselenstraat,dedemsvaartweg,valthestraat te 's-gravenhage;77;2545AR;478;Morgenstond;Escamp;52.046224433221404;4.270241012059378;6
Vereniging Van Eigenaars Hobbemastraat/Ruysdaelstraat/Hobbemaplein/Van Der Veldestraat Te 'S Gravenhage;77;2526JM;239;Schildersbuurt;Centrum;52.06764496641043;4.298606892696636;6
vereniging van eigenaars waldeck state te 's-gravenhage;77;2551NL;472;Waldeck;Loosduinen;52.058959041113575;4.2362862241412245;2
Vereniging van Eigenaars (woningen) Waldorpstraat 215b tot en met 215m6 te 's-Gravenhage;77;2521CJ;215L;Laakkwartier en Spoorwijk;Laak;52.06297157018766;4.312362402230977;1
"""Vereniging van Eigenaars Gebouw Erasmushove aan de Martinus Nijhoffweg te 's-Gravenhage""";77;2548ER;101;Wateringse Veld;Escamp;52.03700669366906;4.27586229710994;1
vereniging van eigenaars koningstraat 249 tot en met 315 (oneven), waterloostraat 2 tot en met 50 (even) en wellingtonstraat 1 tot en met 61 (oneven) te 's-gravenhage;77;2515JJ;249;Schildersbuurt;Centrum;52.07057581329756;4.312621553143718;5
"VVE ""Vereniging van Eigenaars Vleerstraat 27 tot en met 93 (oneven nummers), Geest 62 tot en met 92 (even nummers) en Korte Vleerstraat 33 tot en met 97 (oneven nummers)""";77;2513VN;33;Centrum;Centrum;52.077688977781165;4.3039149885959915;4
Vereniging Van Eigenaars Residentie Seinpost Scheveningen Te 'S-Gravenhage;76;2586EC;42;Scheveningen;Scheveningen;52.10904416072224;4.27549672286709;1
Vereniging Van Eigenaars Woningen Hobbemastraat En Van Der Neerstraat Nummers Te Den Haag;76;2526JV;204;Schildersbuurt;Centrum;52.067740642072174;4.300441988413193;7
Onder- Vereniging van eigenaars woningen 1e Lulofsdwarsstraat 2- A tot en met 8-A (even nummers) te 's-Gravenhage;76;2521AZ;2C;Laakkwartier en Spoorwijk;Laak;52.06140045451473;4.314051302986031;1
Vereniging van Eigenaars Hoefkade 99/107 N en Falckstraat 52/94 te 's-Gravenhage;76;2526BM;101C;Stationsbuurt;Centrum;52.0700304491931;4.316918973825862;3
Vve 79 Appartementen Hoge Veld S Gravenhage;76;2548CN;712;Wateringse Veld;Escamp;52.029793812213306;4.288213707112476;3
Vereniging Van Eigenaars Escamplaan 292/440, Monnikendamplein En Heiloostraat 582/654 Te 'S-Gravenhage;76;2547EL;334;Leyenburg;Escamp;52.0614944165308;4.269801101585281;4
Vereniging van Eigenaars De Vliegenier te 's-Gravenhage;75;2497EC;102;Ypenburg;Leidschenveen-Ypenburg;52.04137439859267;4.366029846764104;4
Vereniging van Eigenaars Flatgebouw Lopikplein 25 tot en met 36 (doorlopend genummerd), Nieuwersluisstraat 1 tot en met 119 (oneven nummers) en Rijsenburgstraat 6, 8 en 10 te 's-Gravenhage;75;2546RP;1;Leyenburg;Escamp;52.059143121648354;4.2706473002765275;5
Vereniging van Eigenaars Herman Costerstraat 149 en 150, Retiefstraat 1 tot en met 43, Engelenburgstraat 176 tot en 186 en Steijnlaan 2 tot en met 58 te s Gravenhage;75;2571RE;4A;Transvaalkwartier;Centrum;52.069315254578015;4.292959709835893;5
Vereniging van Eigenaars Catharina van Rennesstraat 3 tot en met 149, exclusief de nummers 31, 61, 91 en 121 en Jacques Urlusstraat 2 tot en met 80 te 's-Gravenhage;74;2551GH;33;Waldeck;Loosduinen;52.06183755701315;4.235763553051964;5
Vereniging Van Eigenaars Heliotrooplaan 354 A/T, 356 A/T, 358 A/T, 360 A/T Te 'S-Gravenhage;74;2555MK;354M;Bohemen en Meer en Bos;Loosduinen;52.066172164339676;4.227546194507763;1
Vereniging van Eigenaars Wolmaransstraat 101 tot en met 175 (oneven nummers), Bloemfonteinstraat 10 tot en met 80 (even nummers) en Kempstraat 80 tot en met 102 (even nummers) te s Gravenhage;74;2572EC;101;Transvaalkwartier;Centrum;52.06546250308569;4.294722864221514;5
Vereniging van Eigenaars Van Bassenstraat 7 tot en met 153 (oneven nummers) en Parallelweg 83 tot en met 97 (doorlopend genummerd) te 's-Gravenhage;74;2515JC;97;Schildersbuurt;Centrum;52.067107764488654;4.314826770931806;4
vereniging van eigenaars spui 29b tot en met 43d (oneven) te s gravenhage;74;2511BL;29E;Centrum;Centrum;52.077726192904095;4.3141389605353835;1
VvE ondersplitsing woningen Hellingkade 68 tot en met 88, 92 tot en met 112, 116 tot en met 154, 158 tot en met 178, 182 tot en met 202, 206 tot en met 226 (even nummers) gebouw ZuidKade;74;2583WC;68;Scheveningen;Scheveningen;52.09681967374686;4.261876900205251;1
Vereniging Van Eigenaars Gebouw Havenkwartier Dr. Lelykade Te 'S-Gravenhage (Woningen);73;2583CP;204B;Scheveningen;Scheveningen;52.095446783704844;4.267091182142368;1
Vereniging van Eigenaars Segbroeklaan 416/424N te 's-Gravenhage;73;2565EG;416L;Bomen- en Bloemenbuurt;Segbroek;52.079891029695375;4.2655671226300775;5
Vereniging van Eigenaars van het Gebouw “Parkzicht 1” aan de Segbroeklaan 406 tot en met 414 R (even nummers) en Hanenburglaan 93, 99, 101, 107, 109, 115 en 117 in Den Haag;73;2565EE;414O;Bomen- en Bloemenbuurt;Segbroek;52.08001848185627;4.265853289395982;5
Vereniging Van Eigenaars Teunisbloemplein 20 Tot En Met 91 Te 'S-Gravenhage;73;2555AB;20;Bohemen en Meer en Bos;Loosduinen;52.06251169111093;4.2272884349371544;1
Vereniging Van Eigenaars Slachthuisstraat 19 Tot En Met 169 (Oneven Nummers)/Laakweg 197;73;2521SX;51;Laakkwartier en Spoorwijk;Laak;52.06441926313676;4.323307075442492;3
Vereniging Van Eigenaars Woningen Jan Van Goijenstraat/Vaillantlaan Te S Gravenhage;73;2526HS;238;Schildersbuurt;Centrum;52.06688387003372;4.304234094799344;4
Vereniging van Eigenaars Landréstraat 783 tot en met 995 (oneven nummers) te 's-Gravenhage;72;2551BH;791;Waldeck;Loosduinen;52.05940605802629;4.226801253396646;6
"Vereniging Van Eigenaars Van Het Gebouw Elviraland 180/334b Te 'S Gravenhage""";72;2591GN;216;Mariahoeve en Marlot;Haagse Hout;52.0969911464631;4.365029108437187;4
Vereniging Van Eigenaars Jacques Urlusstraat 3 T/M 149 En De Nijsstraat 20 T/M 80 Te 'S-Gravenhage;72;2551HB;123;Waldeck;Loosduinen;52.0611100643765;4.235369349291937;5
Vereniging Van Eigenaars Albert Termotestraat 25 T/M 203 ( Oneven Nummers );72;2552WC;71;Loosduinen;Loosduinen;52.054786256229455;4.24707500407134;3
Vereniging van Eigenaars Vreeswijkstraat 157 tot en met 285 's-Gravenhage;72;2546AG;193;Leyenburg;Escamp;52.05917670183216;4.27835265795913;3
Vereniging Van Eigenaars Weena Te 'S-Gravenhage;72;2574XG;6;Rustenburg en Oostbroek;Escamp;52.066110194449585;4.276473535220048;3
Vereniging Van Eigenaars Landrestraat 569 T/M 781(Oneven Nrs) Te 'S-Gravenhage;72;2551BG;755;Waldeck;Loosduinen;52.05958058781238;4.226803275786777;6
Vereniging Van Eigenaars Ivoorhorst 151/395 (Oneven) Te 'S-Gravenhage;72;2592TH;157;Mariahoeve en Marlot;Haagse Hout;52.090614738997566;4.354043760479893;4
Vereniging van Eigenaars Hertzogstraat te s Gravenhage;72;2572VW;145;Transvaalkwartier;Centrum;52.06623126829365;4.292436921672347;5
Vereniging van Ondereigenaars Spui 304 tot en met 446 (even nummers) te 's gravenhage;72;2511BZ;304;Centrum;Centrum;52.075280268448466;4.3203408689942515;1
Vereniging Van Eigenaars Vaillantlaan 381 Tot En Met 519, Frans Halsstraat 75 T/M 81a En Gebriel Metsustr 86 T/M 98 Te S-Gravenhage;72;2526AA;381;Schildersbuurt;Centrum;52.064745400122476;4.306964478593917;6
"""Vereniging Van Eigenaars Vaillantlaan 207 En Verder 313 En Verder Versponckstraat 18,20,24,26 En 28 Te ""S-Gravenhage""";72;2526HH;269;Schildersbuurt;Centrum;52.06676796317227;4.303760311548298;3
Vereniging Van Eigenaars Dedemsvaartweg 948 Tot En Met 1036 (Even Nummers) En Melis Stokelaan 1672 Tot En Met 1742 (Even Nummers) Te Den Haag;72;2545BD;948;Morgenstond;Escamp;52.04322615198167;4.274557107972929;4
Vereniging Van Eigenaars Escamplaan 682/860 En Ilpendamlaan 1 T/M 65 Te 'S-Gravenhage;72;2547EV;744;Leyenburg;Escamp;52.059320387630486;4.26602438833576;3
Vereniging Van Eigenaars Volendamlaan 2 T/M 108 Even Nr. En Monnikendamplein 101 T/M 127 Te 'S-Gravenhage;72;2547CH;2;Leyenburg;Escamp;52.06189562603624;4.272647794155628;4
Vereniging Van Eigenaars Ridderspoorweg 4-176 (Even Nrs) Te 'S-Gravenhage;72;2565AM;34;Bohemen en Meer en Bos;Loosduinen;52.06812537125173;4.246725451426547;4
Vereniging van Eigenaars Woningen Betje Wolffstraat 171, 171a tot en met 171h, 173, 173a tot en met 173h, 175, 175a tot en met 175h, 177, 177a tot en met 177h, 211, 211a tot en met 211h, 213, 213a tot;72;2533HM;171F;Moerwijk;Escamp;52.04832308109652;4.291136315768269;1
Vereniging van Eigenaars van het gebouw Elviraland 10/164B te 's-Gravenhage;72;2591GK;82;Mariahoeve en Marlot;Haagse Hout;52.09627406947067;4.363922848624882;4
"""Vereniging Van Eigenaars Van Het Gebouw Gradaland 9/163b Te 'S Gravenhage""";72;2591HB;9;Mariahoeve en Marlot;Haagse Hout;52.09729406588057;4.3643248494092495;4
Vereniging Van Eigenaars Flatgebouw Reigersbergen Het Kleine Loo Nrs. 120/188,Haverkamp Nrs. 365/433 Te 'S-Gravenhage;71;2592CH;120;Mariahoeve en Marlot;Haagse Hout;52.08971637878819;4.353226150228265;4
Vereniging van Eigenaars Fijnjekade 11 tot en met 82 (even en onven nummers) te Den Haag;71;2521CR;24;Laakkwartier en Spoorwijk;Laak;52.06892021012104;4.326059073813588;2
Vereniging Van Eigenaars Albert Schweitzerlaan 1/Escamplaan 901-1059 Te S Gravenhage;71;2547DW;997;Loosduinen;Loosduinen;52.05734965562472;4.2617710461813285;4
Vereniging van Eigenaars Laan van de Mensenrechten I te 's-Gravenhage;71;2552NV;116;Loosduinen;Loosduinen;52.059327999322186;4.259834090122181;4
Vereniging Van Eigenaars Woningen Hemsterhuisstraat 142 Tot En Met 212 (Even Nummers)/Zorgvlietstraat 143 Tot En Met 215 (Oneven Nummers) En Stallinggarage Hemsterhuisstraat 140/Zorgvlietstraat 141 Te;71;2513HA;145;Zeeheldenkwartier;Centrum;52.078861998519315;4.296575893804765;3
Vereniging van Eigenaars Trompstraat 3a tot en met 3h, 3j, 3k, 5a, 5a-1 tot en met 5a-15, 5b, 5b-1 tot en met 5b-15, 5c, 5c-1 tot en met 5c-15, 5d, 5d-1 tot en met 5d-11 en 5e te 's-Gravenhage;71;2518BL;3E;Zeeheldenkwartier;Centrum;52.083044124143875;4.299903838376463;1
